#class tools::wcsv::ntuple
#title Hits
#separator 44
#vector_separator 59
#column double[] Time Gamma
#column double[] Energy Gamma
#column double[] Id Gamma
#column double[] Time Neutron
#column double[] Energy Neutron
#column double[] Id Neutron
,,,1.02138e-08;1.47694e-08;1.92209e-08;1.99623e-08;4.57685e-08;5.95549e-08;7.95849e-08;2.23165e-07,0.0883543;0.0501536;0.000569249;0.000509442;8.49818e-05;5.38677e-05;0.00012285;2.19854e-05,2;2;2;2;2;2;2;2
1.47172e-10,0.127329,0,3.71881e-09;2.92493e-09,0.010508;0.602082,0;1
1.57027e-10;1.70566e-10;2.03438e-10,0.965552;0.134483;0.00966879,1;1;1,3.76639e-09;5.52777e-09;5.59003e-09,1.69987;0.109817;0.0128303,1;1;1
1.96156e-10;2.47606e-10,0.0109466;0.0463662,1;1,,,
,,,3.09382e-09;3.13467e-09,1.09513;0.249233,2;2
1.8352e-10,0.554564,1,2.06205e-09;3.13514e-09;3.58858e-09;3.94479e-09;4.36337e-09;9.00781e-09,1.17031;0.665232;0.475263;0.293399;0.0166025;0.00382055,0;0;0;0;0;0
1.52588e-10,0.0522918,1,2.23942e-09,0.259017,1
,,,1.6546e-09,1.01938,0
1.50106e-10;2.37146e-10,0.0651907;0.00166569,1;1,,,
2.10217e-10,0.0153617,2,,,
,,,1.6711e-09,0.513267,1
1.88038e-10,0.216539,3,,,
1.59422e-10;1.49957e-10;1.99981e-10,1.16095;0.407937;0.219354,0;1;2,,,
,,,4.48433e-09;5.79077e-09;9.2885e-09,0.350941;0.123101;0.0178491,0;0;0
1.54084e-10,0.442411,1,,,
